dataValor,pais,filial,alugadas_total,alugadas_0km,alugadas_semi,alugadas_usada,frota_op_total,frota_op_0km,frota_op_semi,frota_op_usada,pronta_total,pronta_0km,pronta_semi,pronta_usada,manutencao_total,manutencao_0km,manutencao_semi,manutencao_usada,transito_0km_total,fabrica_0km_total,administrativo_total,venda_total,venda_mm,venda_direta_doacao,venda_ag_leilao,perda_total,roubada_total,transito_entre_ag_total,indisponivel_total,apreendida_total,apropriacao_total,indisponiveis_regulatorio_total,recebida_0km,transito_0km,qtd_faturada_mes,qtd_produzidas,qtd_vendas_0km,qtd_vendas_semi,qtd_vendas_usada,qtd_internas,qtd_cliente,mec_total,mec_presentes,mec_na_rampa,lugarId,cidade,regiao,estado,populacao,terceiro,populacao_percentil,populacao_cluster,regiao_consolidada,modelo_operacao,hierarquia_urbana,classificacao_populacao
2025-01-31,Brasil,Mottu Mogi das Cruzes,684,210,13,461,837,2,31,120,38,2,10,26,97,0,15,82,0,0,0,1,1,0,0,0,1,2,19,5,1,11,0,0,,6,26,6,108,172,798,,,,86,Mogi das Cruzes,Sudeste,SP,471602,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Crato,194,150,24,20,273,56,9,14,64,56,6,2,14,0,2,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,,,23,13,8,24,26,,,,295,Crato,Nordeste,CE,130858,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,México,Mottu Monterrey Lincoln,808,345,40,423,1010,37,121,44,33,1,19,13,82,35,32,15,0,16,1,0,0,0,0,0,0,2,87,50,0,35,0,0,,,44,42,74,115,531,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-10-31,Brasil,Mottu Maceió,938,417,62,459,1230,54,47,191,121,20,36,65,51,0,4,47,0,0,3,135,131,0,4,0,5,2,87,1,7,77,34,0,,,36,14,33,107,432,,,,22,Maceió,Nordeste,AL,960667,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-10-31,Brasil,Mottu Olinda,2010,1130,210,670,2497,81,163,243,171,2,113,56,176,1,35,140,78,3,2,16,15,0,1,0,11,0,63,10,9,44,0,0,78,78,69,67,80,236,1089,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-10-31,Brasil,Mottu Barbacena,60,54,2,4,75,9,2,4,12,8,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,,12,6,1,4,,,,,,299,Barbacena,Sudeste,MG,122894,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Araucária,40,39,1,0,41,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,14,7,0,0,,,,,,234,Araucária,Sul,PR,166699,1,3,B,Sul,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Petrópolis,40,39,1,0,52,11,1,0,10,10,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,19,10,1,0,,,,,,315,Petrópolis,Sudeste,RJ,304758,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Apucarana,7,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,230,Apucarana,Sul,PR,135969,1,2,C,Sul,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Quixadá,47,46,1,0,50,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,,9,9,0,0,,,,,,392,Quixadá,Nordeste,CE,80701,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Conceição do Coité,2,2,0,0,6,4,0,0,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,308,Conceição do Coité,Nordeste,BA,70202,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Tauá,3,3,0,0,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,465,Tauá,Nordeste,CE,56086,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Araxá,26,26,0,0,30,4,0,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,,,,,,254,Araxá,Sudeste,MG,116561,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Andradina,32,32,0,0,34,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,9,0,0,,,,,,237,Andradina,Sudeste,SP,59464,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-10-31,Brasil,Mottu Pará de Minas,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,260,Pará de Minas,Sudeste,MG,97507,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Bragança,219,213,6,0,342,121,2,0,115,113,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,80,73,50,3,0,2,22,,,,238,Bragança,Norte,PA,121793,0,2,C,Norte,Filial Mottu,Interior,Centro Local
2025-06-30,México,Mottu Mérida,40,25,0,15,58,14,4,0,12,9,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,6,0,0,5,0,0,,,11,0,8,8,35,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-06-30,Brasil,Mottu Cambé,3,3,0,0,7,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,0,0,,,,,,226,Cambé,Sul,PR,107220,1,2,C,Sul,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Ituiutaba,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,253,Ituiutaba,Sudeste,MG,97409,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Ilhéus,29,29,0,0,32,3,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,27,0,0,,,,,,304,Ilhéus,Nordeste,BA,197163,1,3,B,Nordeste,ASP,Interior,Centro Local
2025-06-30,Brasil,Mottu Sapé,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,351,Sapé,Nordeste,PB,51142,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-03-31,México,Mottu Monterrey La Fe,326,200,0,126,362,3,25,8,5,3,2,0,6,0,5,1,0,286,2,0,0,0,0,0,0,0,25,6,0,19,0,0,,,91,0,45,40,182,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-03-31,México,Mottu CDMX Tlalpan,1341,665,0,676,1525,46,70,68,45,45,0,0,88,1,41,46,0,18,4,0,0,0,0,0,0,0,53,12,3,38,0,0,,,164,0,109,112,931,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-03-31,Brasil,Mottu Taubaté,15,14,0,1,29,1,5,8,1,0,0,1,10,1,3,6,0,0,1,1,1,0,0,0,0,2,3,1,0,0,0,0,,6,5,0,0,,,,,,104,Taubaté,Sudeste,SP,311912,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-03-31,Brasil,Mottu Araras,6,6,0,0,10,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,0,1,,,,160,Araras,Sudeste,SP,131300,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-07-31,México,Mottu CDMX Colegio Militar,1542,595,0,947,1908,11,200,155,60,11,37,12,200,0,94,106,0,15,6,22,22,0,0,0,4,1,106,35,6,64,0,0,,,45,0,146,273,1324,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-07-31,Brasil,Mottu Nossa Senhora do Socorro - DS Motos,13,13,0,0,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,12,0,0,,,,,,361,Nossa Senhora do Socorro,Nordeste,SE,192375,1,3,B,Nordeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Salto,50,50,0,0,64,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,0,0,,,,,,170,Salto,Sudeste,SP,141988,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Muriaé,7,7,0,0,16,2,1,6,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,2,0,0,,,,,,224,Muriaé,Sudeste,MG,103649,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Três Lagoas,18,18,0,0,19,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8,0,0,,,,,,272,Três Lagoas,Centro-oeste,MS,132651,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2025-07-31,Brasil,Mottu Duque de Caxias - Bino Motors,35,35,0,0,46,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,22,0,0,,,,,,368,Duque de Caxias,Sudeste,RJ,782799,1,5,S,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Campos dos Goytacazes,143,103,21,19,205,48,8,6,13,8,3,2,7,0,3,4,0,0,1,0,0,0,0,0,0,0,3,1,1,1,40,0,,40,9,4,1,12,14,0.8928571428571427,0.9166666666666665,0.5357142857142858,285,Campos dos Goytacazes,Sudeste,RJ,474667,0,4,A,Sudeste,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Cuiabá,1792,898,289,605,2043,12,54,186,53,9,15,29,148,0,34,114,0,0,1,17,17,0,0,0,2,3,47,2,6,38,3,0,,,29,24,75,136,489,8.642857142857139,7.249999999999999,5.142857142857143,30,Cuiabá,Centro-oeste,MT,694244,0,5,S,Centro-oeste,Filial Mottu,Capital,Centro Local
2026-02-28,Brasil,Mottu Castanhal,691,531,85,75,785,49,18,27,73,43,7,23,6,0,4,2,0,0,1,1,1,0,0,0,0,6,9,0,1,8,0,0,120,33,34,14,12,30,63,1.0,0.9583333333333331,0.8214285714285714,365,Castanhal,Norte,PA,200003,0,3,B,Norte,Filial Mottu,Interior,Centro Local
2026-02-28,Brasil,Mottu Arcoverde,39,37,2,0,41,1,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,4,0,0,,,,,,349,Arcoverde,Nordeste,PE,77660,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Carpina,87,74,12,1,106,14,4,1,16,14,2,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8,5,1,1,0,0.0,,0.0,336,Carpina,Nordeste,PE,78865,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Boa Viagem,26,21,5,0,39,2,10,1,9,2,7,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,,0,3,0,,,,,,390,Boa Viagem,Nordeste,CE,48213,1,1,D,Nordeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Várzea Paulista,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,206,Jundiaí,Sudeste,SP,459789,1,4,A,Sudeste,ASP,Interior,Centro Local
2026-02-28,Brasil,Mottu Ituiutaba,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,253,Ituiutaba,Sudeste,MG,97409,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-02-28,México,Mottu CDMX Tlalpan,1085,480,0,605,1246,66,49,46,63,63,0,0,72,1,30,41,0,35,4,0,0,0,0,0,0,0,31,11,2,18,1,0,,,113,0,133,88,726,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-02-28,México,Mottu Monterrey La Fe,215,120,0,95,246,17,10,4,21,17,3,1,3,0,2,1,0,378,2,0,0,0,0,0,0,1,9,4,1,3,0,0,,,49,0,42,40,133,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-02-28,México,Mottu Querétaro,300,153,0,147,399,21,54,24,25,19,4,2,35,1,21,13,0,240,0,0,0,0,0,0,0,1,39,6,6,26,0,0,,,37,0,31,39,233,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-02-28,Brasil,Mottu Juazeiro do Norte,769,489,99,181,829,38,12,10,56,37,11,8,1,1,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,3,0,0,,,44,35,33,76,407,,,,46,Juazeiro do Norte,Nordeste,CE,269435,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-02-28,Brasil,Mottu Parnamirim,377,208,16,153,541,160,2,2,4,0,2,2,0,0,0,0,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160,131,72,19,31,18,344,,,,118,Parnamirim,Nordeste,RN,252950,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Salvador,3085,1179,98,1808,3636,169,71,311,52,5,15,32,227,3,29,195,161,0,4,124,124,0,0,0,86,0,113,19,28,66,0,0,240,268,178,33,77,391,2782,,,,6,Salvador,Nordeste,BA,2610987,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-04-30,Brasil,Mottu Campina Grande,1048,622,172,254,1178,100,19,11,118,92,17,9,2,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,8,0,,62,84,13,19,71,615,,,,38,Campina Grande,Nordeste,PB,418140,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Maracanaú,237,178,4,55,353,101,6,9,103,99,2,2,4,2,1,1,0,0,1,10,10,0,0,0,0,1,9,8,0,1,0,0,,100,138,8,29,8,2,,,,180,Maracanaú,Nordeste,CE,231121,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Ribeirão das Neves,3,2,0,1,6,2,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,,1,0,0,0,2,,,,222,Ribeirão das Neves,Sudeste,MG,327968,1,4,A,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Muriaé,1,1,0,0,8,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,,,,,,,,,224,Muriaé,Sudeste,MG,103649,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Teixeira de Freitas,14,14,0,0,90,76,0,0,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,59,16,0,0,,,,,,284,Teixeira de Freitas,Nordeste,BA,147454,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-04-30,Brasil,Mottu Conceição do Coité,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,4,,,,,,,,,308,Conceição do Coité,Nordeste,BA,70202,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-04-30,Brasil,Mottu Tupã,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,280,Tupã,Sudeste,SP,63551,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-12-31,México,Mottu Querétaro,504,280,56,168,720,86,89,41,110,86,21,3,18,0,12,6,0,7,1,0,0,0,0,0,3,0,88,20,0,68,0,0,,,29,31,18,39,380,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-12-31,Brasil,Mottu Itapipoca,130,97,15,18,309,155,9,15,82,75,4,3,0,0,0,0,80,0,1,0,0,0,0,0,0,0,17,1,2,14,0,0,80,,18,3,1,20,14,,,,357,Itapipoca,Nordeste,CE,132711,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Parnaíba,482,422,33,27,606,82,16,26,99,73,2,24,9,1,7,1,0,0,1,0,0,0,0,0,3,0,10,0,7,3,7,0,,,46,4,9,8,50,,,,115,Parnaíba,Nordeste,PI,163087,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Caxias,192,190,1,1,285,68,13,12,48,45,3,0,27,9,7,11,0,0,0,0,0,0,0,0,1,1,3,1,1,1,14,0,,,22,0,0,2,9,,,,366,Caxias,Nordeste,MA,153634,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Castanhal,609,490,57,62,719,77,15,18,80,62,4,14,10,0,6,4,0,0,1,0,0,0,0,0,1,9,5,1,0,4,6,0,,,56,22,16,27,62,,,,365,Castanhal,Norte,PA,200003,0,3,B,Norte,Filial Mottu,Interior,Centro Local
2025-12-31,Brasil,Mottu Morada Nova,2,2,0,0,7,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,2,0,0,,,,,,394,Morada Nova,Nordeste,CE,60940,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Sumé,0,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,538,Sumé,Nordeste,PB,16539,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Jataí,18,18,0,0,24,5,1,0,5,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4,0,0,,,,,,263,Jataí,Centro-oeste,GO,104656,1,2,C,Centro-oeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Jaguaribe,22,22,0,0,31,7,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,,,2,0,0,,,,,,398,Jaguaribe,Nordeste,CE,32945,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-12-31,Brasil,Mottu Votorantim,60,60,0,0,62,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,5,0,0,,,,,,204,Votorantim,Sudeste,SP,137319,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-12-31,México,Mottu CDMX - Lindavista,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-11-30,Brasil,Mottu Santarém,1482,1200,238,44,1730,127,80,42,115,45,47,23,31,0,20,11,80,0,1,0,0,0,0,0,1,1,21,3,8,10,1,0,80,138,86,38,10,40,126,,,,81,Santarém,Norte,PA,351220,0,4,A,Norte,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Piçarreira,885,562,61,262,1044,87,12,60,89,85,3,1,53,0,8,45,1,0,1,12,9,3,0,0,0,0,15,1,1,13,1,0,80,70,55,14,58,74,310,,,,183,Teresina,Nordeste,PI,868523,0,5,S,Nordeste,Filial Mottu,Capital,Centro Local
2025-11-30,Brasil,Mottu Tucuruí,16,16,0,0,22,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,7,0,0,,,,,,498,Tucuruí,Norte,PA,90232,1,2,C,Norte,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Leme,52,52,0,0,64,10,2,0,10,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,27,18,0,0,,,,,,415,Leme,Sudeste,SP,97516,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Nossa Senhora do Socorro,96,70,21,5,218,111,9,2,38,31,7,0,4,0,2,2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,50,38,13,0,1,0,,,,507,Nossa Senhora do Socorro,Nordeste,SE,192375,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-11-30,Brasil,Mottu Viamão,35,35,0,0,39,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,10,0,0,,,,,,451,Viamão,Sul,RS,223679,1,3,B,Sul,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Guaratinguetá,168,146,4,18,184,8,3,5,8,5,1,2,4,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,,30,18,0,15,,,,,,276,Guaratinguetá,Sudeste,SP,116847,1,2,C,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Santo André - Kinho Motos,2,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,172,Santo André,Sudeste,SP,776640,1,5,S,Sudeste,ASP,Interior,Centro Local
2025-11-30,Brasil,Mottu Gurupi,14,14,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,9,2,0,0,,,,,,269,Gurupi,Norte,TO,83817,1,2,C,Norte,ASP,Interior,Centro Local
2025-11-30,México,Mottu Mexico Guadalajara,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,Outros,Interior,Centro Local
2025-05-31,Brasil,Mottu Campina Grande,1127,694,176,257,1255,77,33,18,106,69,25,12,12,0,8,4,0,0,1,1,0,1,0,0,0,0,2,0,1,1,8,0,80,86,104,21,21,69,641,,,,38,Campina Grande,Nordeste,PB,418140,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Olinda,1655,779,116,760,1906,110,17,124,74,28,7,39,66,0,8,58,80,1,2,6,6,0,0,0,5,4,29,4,5,18,0,0,159,164,161,16,64,206,1270,,,,84,Olinda,Nordeste,PE,349920,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Arapiraca,413,284,77,52,466,38,12,3,51,36,12,3,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,0,,2,34,6,5,14,85,,,,52,Arapiraca,Nordeste,AL,235085,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Caxias,1,1,0,0,15,14,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,74,1,0,0,,,,,,366,Caxias,Nordeste,MA,153634,0,3,B,Nordeste,Filial Mottu,Interior,Centro Local
2025-05-31,Brasil,Mottu Apucarana,7,7,0,0,11,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,,,,,,230,Apucarana,Sul,PR,135969,1,2,C,Sul,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Simão Dias,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,364,Simão Dias,Nordeste,SE,42712,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-05-31,Brasil,Mottu Cajazeiras,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,,,,,369,Cajazeiras,Nordeste,PB,63118,1,1,D,Nordeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Curitiba,1786,729,188,869,2160,53,95,226,164,49,57,58,163,1,28,134,2,0,4,136,101,28,7,2,11,2,44,2,16,24,2,0,81,78,67,52,89,233,863,,,,4,Curitiba,Sul,PR,1871789,0,5,S,Sul,Filial Mottu,Capital,Centro Local
2025-08-31,Brasil,Mottu Itu,6,6,0,0,10,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,5,0,0,,,,,,98,Itu,Sudeste,SP,176548,1,3,B,Sudeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Itapira,6,6,0,0,14,8,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,6,0,0,,,,,,412,Itapira,Sudeste,SP,70438,1,1,D,Sudeste,ASP,Interior,Centro Local
2025-08-31,Brasil,Mottu Ourinhos,3,3,0,0,90,87,0,0,7,7,0,0,0,0,0,0,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,19,3,0,0,,,,,,475,Ourinhos,Sudeste,SP,108678,0,2,C,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,México,Mottu Puebla,798,432,115,251,942,14,101,29,42,13,21,8,9,0,6,3,0,115,1,1,1,0,0,0,0,0,93,30,3,60,0,0,,,52,55,22,80,465,,,,,,,,,,,,,Outros,Interior,Centro Local
2026-01-31,Brasil,Mottu Guarulhos,1699,693,277,729,2705,80,62,865,63,0,18,45,809,0,43,766,80,0,3,36,25,11,0,0,4,0,57,6,4,47,0,0,80,75,50,53,66,282,1144,,,,83,Guarulhos,Sudeste,SP,1383272,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Lagarto,134,93,11,30,267,108,4,21,120,100,2,18,4,0,2,2,2,0,1,0,0,0,0,0,0,6,1,0,0,1,0,0,80,66,18,6,9,17,20,,,,462,Lagarto,Nordeste,SE,101642,0,2,C,Nordeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu São Bernardo,2550,785,292,1473,3595,7,90,948,58,3,21,34,742,0,63,679,0,0,4,414,300,98,16,7,41,8,240,15,9,216,1,0,,5,85,58,107,271,1537,,,,23,São Bernardo do Campo,Sudeste,SP,832347,0,5,S,Sudeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Aparecida de Goiânia,584,259,83,242,647,17,22,24,36,16,12,8,16,0,5,11,0,0,0,2,2,0,0,0,0,1,10,3,2,5,0,0,,2,25,15,30,36,233,,,,123,Aparecida de Goiânia,Centro-oeste,GO,500760,0,4,A,Centro-oeste,Filial Mottu,Interior,Centro Local
2026-01-31,Brasil,Mottu Santa Inês,77,71,4,2,97,17,3,0,19,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,,15,2,3,2,0,,,,545,Santa Inês,Nordeste,MA,85261,1,2,C,Nordeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Itapira,22,22,0,0,24,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,10,4,0,0,,,,,,412,Itapira,Sudeste,SP,70438,1,1,D,Sudeste,ASP,Interior,Centro Local
2026-01-31,Brasil,Mottu Imperatriz,1029,665,244,120,1111,30,32,20,75,30,30,15,3,0,2,1,0,0,1,0,0,0,0,0,5,0,4,1,0,3,0,0,,35,28,19,45,60,141,,,,65,Imperatriz,Nordeste,MA,273027,0,4,A,Nordeste,Filial Mottu,Interior,Centro Local
